"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"3","-4.1113967114093153E-1","3.1691700323724134E-24","9.0907584823226939E-1","-9.7869087500648683E-13","1.4041682258649750E+0","3.4088929590967030E-13","2.0198095914535399E-1","3.1232825553855919E+0","1.3844430316850266E+1","2.4463257816226300E+2","1.215058560962404E-2"
