"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1168","4.8784941344943100E-1","8.6598593557315040E-1","-3.6601759688992029E-24","-6.2382090257722046E-5","2.5012854971137490E-5","2.3881075664265832E-24","2.9879970501089099E+0","6.5826921582989781E+0","2.9178795471354906E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1167","4.8784941344943100E-1","8.6573585020219657E-1","9.9854275415274258E-25","-4.5768101074472535E-4","1.8348413922030687E-4","-2.2694787434255401E-25","2.9879969966420301E+0","6.5826921150534057E+0","2.9178795279662257E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1166","4.8784941344943100E-1","8.6748694459757147E-1","5.4088944975932988E-24","2.3092400217831349E-3","-9.2665770800902587E-4","-2.9402076776303409E-24","2.9879956640344698E+0","6.5826910014665314E+0","2.9178790343517154E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1165","4.8784941344943100E-1","8.6898878626037723E-1","-5.6499163216715813E-24","4.6805429077251687E-3","-1.8797582323656552E-3","3.0698758770502766E-24","2.9879913519224499E+0","6.5826873971713713E+0","2.9178774366924483E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1164","4.8784941344943100E-1","8.7049143414758767E-1","5.0489862333097871E-24","7.0514913864216967E-3","-2.8342679857374224E-3","-2.1207262450527972E-24","2.9879841138781802E+0","6.5826813474083696E+0","2.9178747550419470E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1163","4.8784941344943100E-1","8.7199486174372665E-1","1.9714236814434519E-24","9.4220502301610599E-3","-3.7901661753422414E-3","-1.5205373911783329E-24","2.9879739500788300E+0","6.5826728525484972E+0","2.9178709895646495E+1","1.0000000000000000E+0","1.215058560962404E-2"
