Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
1.56013208681707,0.987870477969131,0.004319885224488489,-0.002847314417628797,0.016954163522381882,-2.5750028692664197,-0.9030630392969186
1.5601545980316684,0.9878708578471752,0.004261822488018531,-0.0028675795606829526,0.016795608466379175,-2.583569593419798,-0.8973583534623535
1.5601769314646705,0.9878712311750762,0.004204026972819795,-0.002887555932656505,0.016636245648579465,-2.592136188638999,-0.8915349595232516
1.5601990900339573,0.9878715980395387,0.0041464941716970564,-0.0029072455337658446,0.016476054572425385,-2.6007008466547585,-0.8855917870606257
1.5602210765434028,0.9878719585239882,0.004089219839512484,-0.0029266502516429966,0.0163150157099446,-2.6092616831010265,-0.8795278129529964
1.560242893633492,0.9878723127078689,0.004032200126807619,-0.002945771820706668,0.016153110930703426,-2.617816716652101,-0.8733420804850909
1.5602645438530645,0.9878726606679257,0.003975431397848822,-0.0029646118885988705,0.015990323045679256,-2.6263638955270814,-0.867033685243231
1.5602860295866916,0.9878730024771339,0.0039189104253864225,-0.00298317195588258,0.015826636418549294,-2.634901067789837,-0.8606018016554862
1.5603073530910745,0.987873338205409,0.003862634300941796,-0.0030014534118471955,0.015662036775930782,-2.6434259944892964,-0.8540456792888667
1.560328516478826,0.9878736679194652,0.0038066004827475705,-0.003019457524551982,0.015496511412648887,-2.6519363423883306,-0.84736465445919
1.5603495217170855,0.9878739916829206,0.0037508068050303043,-0.003037185444216012,0.015330049291203357,-2.660429682766764,-0.8405581580070731
1.560370370621413,0.9878743095563333,0.0036952514999208505,-0.003054638202981563,0.015162641182817236,-2.668903488607756,-0.833625724968706
1.56039106486874,0.9878746215975308,0.0036399331686052866,-0.0030718167309415675,0.014994279658757968,-2.6773551398655258,-0.8265669982032815
1.5604116059918878,0.9878749278616553,0.0035848508012634034,-0.003088721856772677,0.014824959228533822,-2.685781921680226,-0.8193817380845007
1.5604319953586516,0.9878752284009898,0.003530003838786288,-0.003105354296320781,0.014654676613253535,-2.6941810165566427,-0.8120698382607237
1.5604522342029066,0.9878755232655613,0.0034753920948714105,-0.003121714684229624,0.014483430591488353,-2.7025495183260326,-0.8046313233499687
1.5604723236249343,0.9878758125032726,0.0034210157598825873,-0.0031378035799177776,0.01431122209163424,-2.710884434058833,-0.7970663568394005
1.5604922645590447,0.9878760961595745,0.0033668754935156277,-0.003153621447952826,0.014138054570810172,-2.7191826727961153,-0.7893752618245958
1.560512057808036,0.9878763742781052,0.003312972336642737,-0.0031691686924082323,0.013963933824562862,-2.7274410624692687,-0.7815585169067754
1.5605317040536026,0.9878766469009646,0.003259307687095113,-0.0031844456712523555,0.013788867989264382,-2.7356563574896042,-0.7736167600654725
1.5605512038454752,0.9878769140686893,0.0032058833331369066,-0.003199452694161558,0.013612867730224595,-2.7438252379594625,-0.7655508008317861
1.5605705576181144,0.9878771758206107,0.003152701411478347,-0.0032141900419184314,0.013435946183051984,-2.751944320898903,-0.7573616212354207
1.5605897657014949,0.987877432195118,0.0030997643806082303,-0.003228657980744928,0.013258118937240864,-2.7600101695432624,-0.7490503782949332
1.560608828328963,0.9878776832298719,0.003047075001526438,-0.0032428567740754267,0.013079404037999134,-2.7680193019036587,-0.7406184070530119
1.560627745646448,0.9878779289620286,0.0029946363141514754,-0.003256786695042248,0.012899821967242894,-2.775968200351943,-0.7320672223464436
1.5606465177386892,0.9878781694286702,0.0029424515657377444,-0.003270448050887391,0.012719395450675762,-2.783853328770311,-0.7233985118634664
1.5606651446211353,0.9878784046667759,0.002890524233702285,-0.0032838411815305506,0.012538149578887815,-2.79167113563479,-0.7146141437364074
1.560683626274503,0.9878786347137296,0.0028388579292300937,-0.00329696648868838,0.012356111507663475,-2.7994180753126137,-0.705716153537387
1.5607019626670255,0.9878788596076388,0.0027874563336706473,-0.003309824454560211,0.012173310252814642,-2.8070906243633194,-0.6967067349800956
1.5607201537286133,0.9878790793870511,0.0027363232691154375,-0.0033224156261787855,0.011989776952448733,-2.8146852778537212,-0.6875882532432862
1.5607381994318565,0.9878792940919605,0.002685462468493596,-0.003334740673566645,0.011805544045834693,-2.822198590391502,-0.6783632042664274
1.5607560997556271,0.9878795037633571,0.0026348776741081967,-0.003346800364743775,0.011620645608674427,-2.8296271679828315,-0.6690342305453185
1.5607738547091754,0.9878797084435076,0.0025845725661095683,-0.00335859558249488,0.011435117073751845,-2.8369676850974432,-0.6596041062217773
1.5607914643720862,0.9878799081763858,0.002534550644734862,-0.0033701273499164405,0.01124899476063871,-2.8442169079428767,-0.6500757116283519
